"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_3","FWB1_4","FWB1_5","FWB1_6","FWB2_1","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_1","FS1_2","FS1_3","FS1_4","FS1_5","FS1_6","FS1_7","FS2_1","FS2_2","FS2_3","SUBKNOWL1","ACT1_1","ACT1_2","FINGOALS","PROPPLAN_1","PROPPLAN_2","PROPPLAN_3","PROPPLAN_4","MANAGE1_1","MANAGE1_2","MANAGE1_3","MANAGE1_4","SAVEHABIT","FRUGALITY","AUTOMATED_1","AUTOMATED_2","ASK1_1","ASK1_2","SUBNUMERACY2","SUBNUMERACY1","CHANGEABLE","GOALCONF","LMscore"
"1",1,3,7,7,6,61,4,4,2,4,2,2,2,4,2,3,60,4,5,4,4,4,4,4,4,5,2,5,5,4,1,4,4,4,4,5,3,5,5,4,6,0,1,3,4,6,6,3,4,3
"1",1,1,7,7,7,63,5,4,5,4,3,4,1,1,1,1,34,1,4,1,4,1,5,5,1,1,5,1,5,5,0,4,3,4,4,5,3,5,5,5,5,0,0,1,5,1,1,4,3,1
"1",1,3,6,5,1,57,2,3,2,3,3,3,2,2,1,3,51,4,4,3,3,3,4,4,4,3,2,5,4,3,1,4,4,4,3,5,4,5,5,3,5,0,0,4,2,4,6,5,3,3
"1",1,3,6,6,4,47,2,3,4,3,3,3,3,3,3,4,50,4,4,2,3,3,4,3,4,4,2,5,5,4,1,5,4,4,3,5,4,3,5,3,6,0,0,5,2,2,6,6,3,3
"1",2,3,4,2,4,54,3,3,2,3,3,4,3,4,1,4,47,4,2,3,3,3,3,4,4,3,3,5,5,4,1,4,4,4,4,5,4,5,5,4,5,0,0,5,3,6,3,5,3,3
"1",1,3,7,7,7,49,4,3,2,4,4,3,3,3,3,3,42,3,3,3,3,3,3,3,3,3,3,5,3,3,1,3,3,3,3,3,3,3,3,5,5,0,0,3,3,3,4,4,3,1
"1",2,3,7,7,7,59,3,3,2,4,2,3,2,4,2,3,53,4,4,4,4,4,4,4,3,3,3,4,5,5,1,3,3,3,3,5,4,4,5,5,6,1,1,5,5,1,5,2,3,2
"1",1,3,6,6,5,67,4,4,2,4,2,2,1,4,1,2,50,4,3,3,3,3,4,4,4,3,3,5,5,4,1,4,4,3,3,5,4,4,5,5,5,0,0,4,3,5,5,5,4,2
"1",1,3,6,7,7,48,3,3,3,3,3,5,2,2,3,3,44,3,3,3,3,3,3,3,4,4,4,4,4,3,1,4,4,3,4,4,3,3,3,3,3,0,0,3,2,1,2,3,2,0
"1",1,3,7,7,7,78,4,3,1,4,1,2,1,5,1,1,54,4,5,4,3,3,4,5,3,3,2,5,3,3,1,4,3,5,4,5,4,5,3,6,5,1,0,4,2,2,3,2,4,2
"1",1,3,6,6,6,46,3,3,3,4,3,3,3,2,3,5,50,4,4,3,2,3,4,4,4,4,3,5,4,4,0,5,4,4,3,4,4,4,5,5,6,1,1,4,4,5,5,3,3,3
"1",1,3,6,6,6,72,5,4,1,5,2,2,1,5,1,2,72,5,5,5,5,5,5,5,3,3,2,6,4,5,0,1,2,3,2,5,4,5,4,6,5,1,1,4,3,2,4,3,4,3
"1",1,3,3,5,7,34,1,1,5,1,5,5,1,1,5,1,14,1,1,1,1,1,1,1,3,1,1,4,3,1,0,1,1,1,1,3,1,1,2,1,4,1,1,4,2,4,5,1,2,3
"1",1,3,6,7,6,58,2,2,2,4,2,3,2,3,2,2,54,4,3,3,4,3,4,4,4,3,2,5,5,3,1,4,3,4,3,5,4,1,5,4,6,0,0,4,2,4,4,5,4,3
"1",2,2,7,7,4,81,4,4,1,4,1,2,1,5,1,1,57,4,5,2,4,3,4,4,5,5,3,5,5,3,0,2,4,3,3,5,5,5,5,5,5,7,1,3,3,2,2,6,3,2
"1",1,1,7,7,7,61,1,5,1,3,2,3,3,1,1,1,61,5,1,5,5,5,5,2,2,2,2,5,5,3,0,3,3,5,3,5,5,5,5,4,2,0,0,3,1,1,2,6,4,3
"1",1,3,5,5,4,62,4,4,3,4,2,3,2,4,1,2,57,4,4,4,4,4,5,4,4,3,2,5,5,4,1,5,5,5,5,5,4,5,5,6,6,0,0,4,2,3,6,4,4,3
"1",1,2,5,6,6,43,2,3,3,3,4,5,3,4,3,4,39,3,3,3,3,2,3,2,3,3,3,5,3,3,0,3,2,2,2,3,3,1,2,1,6,7,7,4,2,1,2,6,3,2
"1",1,3,7,4,6,54,4,4,2,4,4,3,2,3,2,3,64,5,5,3,4,4,5,5,3,4,3,5,5,5,1,3,4,4,3,5,4,5,5,6,6,1,1,4,4,4,4,5,3,3
"1",1,3,3,3,5,27,2,2,4,2,5,5,5,1,4,5,42,3,3,2,4,2,2,2,4,4,3,4,3,2,0,4,4,3,2,5,2,4,5,2,6,1,1,3,1,3,4,2,3,3
"1",2,3,4,3,7,67,5,4,2,4,4,2,1,5,1,3,30,1,2,2,2,2,4,3,3,3,4,2,5,3,1,2,2,2,2,5,3,5,1,5,5,1,1,5,3,6,5,2,4,2
"1",1,3,6,6,6,72,5,4,1,5,2,2,1,5,1,2,72,5,5,5,5,5,5,5,3,3,2,6,4,5,0,1,2,3,2,5,4,5,4,6,5,1,1,4,3,2,4,3,4,3
"1",1,3,3,4,4,55,4,3,2,4,3,1,3,3,2,3,46,3,4,4,3,3,3,5,3,3,4,6,4,3,1,4,3,3,3,3,1,4,3,4,3,0,0,4,3,2,5,6,3,0
"1",1,3,5,4,5,44,2,4,2,3,4,4,3,3,4,4,52,4,4,4,4,3,2,4,3,3,2,5,4,4,1,4,3,4,4,5,3,3,3,5,5,1,0,3,3,4,5,2,3,3
"1",1,3,5,6,7,58,3,3,2,4,3,3,2,4,1,3,44,3,3,3,3,2,2,5,4,3,3,5,5,4,1,5,4,5,3,5,5,5,5,6,5,1,7,3,3,4,2,2,4,2
"1",1,3,7,7,7,61,3,4,2,4,3,4,2,4,1,1,58,4,4,4,4,4,4,4,4,4,2,5,4,4,1,4,4,4,4,5,4,3,5,3,6,7,7,3,2,1,4,6,4,1
"1",1,2,3,7,7,29,1,2,5,1,5,5,5,3,3,4,39,3,5,3,1,3,4,3,2,1,2,5,1,3,1,4,4,4,2,5,3,5,5,5,6,0,1,3,1,4,4,4,3,2
"1",1,3,7,7,7,73,4,5,1,4,1,2,1,4,1,2,70,4,5,5,5,4,5,5,5,5,3,5,5,4,1,1,3,4,1,5,5,5,4,5,5,1,1,4,3,4,5,3,3,3
"1",1,3,5,2,4,55,2,3,3,3,2,4,3,3,1,2,51,4,4,4,2,2,5,5,4,4,4,4,5,4,0,4,4,4,3,5,4,4,5,6,6,0,0,4,5,5,4,5,4,3
"1",1,3,6,5,4,51,3,2,3,3,2,5,3,3,1,3,40,3,3,2,2,2,4,3,4,4,4,2,5,3,1,3,4,3,4,5,4,5,5,4,6,1,1,1,3,4,4,4,3,2
"1",1,3,6,6,6,70,2,4,2,4,2,2,1,5,1,1,58,4,4,4,4,4,4,4,4,4,2,6,4,4,1,4,3,4,3,5,5,5,5,6,3,1,1,4,2,2,5,3,4,3
"1",1,3,6,6,6,72,5,5,2,5,1,1,1,4,1,2,74,5,5,5,5,5,5,5,4,3,2,6,5,4,1,4,2,5,2,5,4,5,5,6,6,1,1,5,4,2,5,3,4,3
"1",1,3,7,7,7,79,5,5,1,5,1,1,1,5,1,2,52,4,4,4,4,3,4,4,2,2,2,6,5,5,0,3,3,3,4,5,4,5,5,6,6,1,0,5,2,1,5,4,4,3
"1",1,1,5,5,5,23,1,2,5,1,1,5,5,1,5,5,45,3,3,3,3,3,3,3,4,4,2,5,3,3,0,3,3,3,3,1,1,1,1,2,5,7,7,3,3,4,3,4,1,2
"1",1,3,7,7,7,59,4,4,2,3,2,3,2,4,2,2,56,4,4,4,4,4,4,3,4,4,2,5,4,4,1,4,4,4,3,5,4,5,5,5,5,1,0,4,3,6,6,5,4,3
"1",1,3,6,4,4,74,4,4,1,4,1,2,1,5,1,2,43,3,4,2,2,1,4,4,4,4,3,4,4,3,0,3,4,5,2,5,5,5,5,5,6,1,1,4,4,5,6,2,4,2
"1",1,3,7,5,6,78,5,4,1,4,1,2,1,5,1,1,65,5,4,4,4,4,5,5,4,3,2,6,5,4,0,2,2,2,1,5,1,5,5,6,4,1,0,4,2,5,6,1,4,3
"1",2,3,5,5,5,62,4,4,3,3,2,3,1,3,2,2,47,3,3,3,3,3,4,4,4,4,2,5,5,3,1,4,4,4,3,5,3,1,4,5,5,0,0,5,2,5,5,5,3,3
"1",1,3,5,5,2,61,4,4,2,4,2,3,2,2,2,2,74,5,5,5,5,4,5,5,4,5,2,6,5,5,1,5,5,5,5,5,5,4,5,6,6,0,1,5,4,6,6,6,4,3
"1",2,3,5,5,5,56,3,3,3,3,2,3,2,3,2,3,42,3,3,3,3,2,3,3,4,4,4,3,4,3,0,4,4,4,3,5,4,3,4,5,5,0,1,3,4,4,5,4,3,2
"1",1,3,7,7,7,73,5,4,1,4,1,2,1,5,2,1,68,5,5,4,4,4,4,5,5,5,3,5,5,4,0,3,2,3,1,5,4,4,4,6,6,1,0,3,3,2,6,1,4,3
"1",1,3,7,7,7,56,3,5,3,4,2,2,3,4,2,2,55,4,4,4,4,3,4,4,4,3,2,6,3,4,1,5,5,5,5,5,5,5,5,6,6,1,1,5,4,4,3,1,4,2
"1",1,3,5,5,6,42,3,3,5,3,3,5,3,2,3,4,51,3,4,4,4,4,3,3,4,5,3,6,3,3,1,4,4,4,3,3,3,2,4,5,5,0,1,4,3,4,4,3,3,3
"1",1,2,3,5,6,62,3,2,1,3,2,3,2,4,1,3,68,5,3,5,4,4,5,5,4,5,2,5,5,4,1,4,4,5,4,5,4,1,5,4,6,7,0,5,3,5,6,1,4,2
"1",1,3,5,5,6,42,3,3,5,3,3,5,3,2,3,4,51,3,4,4,4,4,3,3,4,5,3,6,3,3,1,4,4,4,3,3,3,2,4,5,5,0,1,4,3,4,4,3,3,3
"1",2,2,6,6,7,53,3,4,2,3,3,3,3,3,2,4,46,3,2,3,3,3,4,4,3,5,2,5,4,4,1,5,4,5,4,5,5,5,5,6,6,7,0,4,5,1,5,6,3,3
"1",1,3,7,4,7,48,3,3,3,2,3,3,3,3,3,3,42,3,3,3,3,3,3,3,3,3,3,2,5,5,1,5,5,5,5,5,5,5,5,6,6,1,0,5,5,1,3,4,3,0
"1",2,3,5,7,5,65,4,1,2,4,2,3,1,2,1,2,67,5,5,5,5,5,3,5,3,3,2,6,5,1,0,1,1,1,1,5,1,2,5,2,6,0,0,4,2,1,3,6,3,1
"1",1,3,3,5,4,24,2,1,5,1,5,5,5,1,2,5,62,3,3,5,4,4,5,5,5,5,2,5,5,2,1,5,5,5,5,4,2,1,2,6,6,7,7,5,3,6,6,2,2,3
"1",2,3,6,6,6,57,3,3,2,3,5,3,2,4,2,2,50,4,3,3,3,3,4,4,4,4,3,4,4,4,1,4,4,4,3,4,4,4,5,5,5,1,1,4,3,3,4,3,3,3
"1",1,3,6,6,7,43,4,3,4,4,3,4,3,3,3,5,54,4,3,4,3,3,5,3,5,5,3,6,5,3,1,5,4,4,3,5,4,1,5,5,6,1,0,4,3,5,4,6,3,3
"1",1,1,7,7,7,63,5,4,5,4,3,4,1,1,1,1,34,1,4,1,4,1,5,5,1,1,5,1,5,5,0,4,3,4,4,5,3,5,5,5,5,0,0,1,5,1,1,4,3,1
"1",1,3,7,5,6,73,5,4,2,4,1,2,1,5,1,2,53,4,5,4,4,3,4,4,3,3,3,5,5,5,0,4,4,4,3,5,5,1,5,5,5,7,7,3,1,4,3,2,4,3
"1",1,2,6,6,5,39,3,1,3,3,5,4,4,2,3,4,72,5,5,4,4,4,5,5,5,5,2,7,5,4,1,5,5,3,3,5,5,5,5,4,6,0,1,5,3,6,6,1,3,3
"1",2,1,4,4,4,33,1,2,5,2,5,5,4,1,3,4,47,4,3,4,1,2,4,4,5,2,2,6,3,4,0,5,5,4,3,5,5,1,5,4,6,7,7,5,3,1,1,5,2,3
"1",1,1,4,5,6,35,1,2,4,2,4,4,4,2,4,5,32,2,2,2,2,2,2,2,4,3,3,4,4,2,0,4,2,2,2,5,2,2,5,2,4,7,7,3,2,2,3,3,2,2
"1",1,3,2,4,4,43,1,2,4,2,2,3,4,1,3,3,78,5,5,5,5,5,5,5,4,5,2,6,5,5,1,5,4,4,4,5,5,2,5,5,6,1,1,4,4,1,5,6,3,3
"1",1,3,4,4,4,63,3,3,3,3,2,4,1,3,1,1,48,4,3,3,3,3,3,3,4,3,2,4,4,3,1,4,4,3,3,5,4,1,5,5,6,0,0,4,3,4,4,3,3,2
"1",1,3,6,5,7,45,3,3,4,2,5,4,2,1,3,2,49,3,5,5,4,3,2,3,4,2,1,7,5,2,0,2,2,4,1,5,2,2,3,1,6,1,0,5,2,4,6,2,2,3
"1",1,3,6,6,7,64,3,4,3,3,2,3,1,5,1,2,58,4,3,3,4,4,4,4,5,5,3,5,5,4,1,3,4,3,3,5,5,3,5,5,5,1,0,4,4,3,5,4,4,3
"1",1,3,6,6,7,68,3,4,2,4,2,3,1,5,1,2,61,5,4,4,3,4,5,5,3,4,2,6,5,5,1,3,3,5,3,5,5,5,5,6,6,0,1,4,3,5,6,4,3,3
"1",2,3,5,5,5,57,3,3,3,3,4,3,1,5,2,3,42,3,3,2,3,2,3,3,4,4,3,5,5,3,0,2,3,3,2,5,4,5,5,4,6,0,1,2,3,5,5,2,2,2
"1",1,3,7,7,7,55,3,3,2,3,3,3,3,4,1,3,77,5,5,5,5,3,5,5,5,5,2,6,5,4,1,4,4,4,4,5,5,5,5,6,6,1,1,4,4,4,4,4,4,2
"1",1,3,7,7,7,68,5,5,1,5,1,5,2,5,2,2,78,5,5,5,5,5,5,5,4,5,2,6,5,5,1,5,5,5,5,5,5,4,5,6,5,1,1,5,3,4,6,4,4,3
"1",1,3,7,7,7,69,4,4,2,4,2,2,1,5,2,1,59,4,5,3,4,3,4,5,4,5,2,6,5,4,1,4,4,4,3,5,4,3,4,5,5,1,1,2,2,1,3,4,4,1
"1",1,3,6,7,7,63,4,3,2,4,2,2,2,5,2,1,49,3,3,3,4,3,4,4,4,4,4,4,3,3,0,4,4,4,4,5,4,4,4,5,5,1,1,4,4,2,4,5,3,3
"1",1,3,7,7,7,95,5,5,1,5,1,1,1,5,1,1,74,5,5,5,5,4,5,5,4,4,1,7,5,5,1,5,5,5,5,5,5,5,5,6,6,0,1,5,3,6,6,1,4,3
"1",2,3,6,6,5,70,4,4,2,4,2,2,1,5,1,2,55,4,4,3,4,3,4,4,4,4,2,6,5,4,1,3,3,4,3,5,4,5,5,5,5,0,0,3,3,4,5,5,3,3
"1",1,3,6,6,6,72,5,4,2,4,1,3,1,5,1,1,57,5,3,3,3,4,4,5,4,3,3,6,5,4,0,4,4,4,4,5,5,5,5,6,5,1,1,3,2,6,6,5,4,3
"1",2,3,7,5,5,95,5,5,1,5,1,1,1,5,1,1,40,2,4,1,1,1,5,5,5,5,5,3,4,4,0,3,3,3,3,5,5,5,5,5,6,0,0,2,5,3,6,7,4,3
"1",2,3,7,7,6,80,4,5,2,4,1,1,1,5,1,1,72,5,4,5,5,3,5,5,5,5,3,5,4,4,0,3,4,3,3,5,4,5,5,5,5,7,7,3,3,1,5,5,3,3
"1",1,3,5,5,5,55,3,3,2,4,3,3,3,4,1,3,54,4,4,4,4,4,4,4,3,3,3,5,4,3,1,3,3,4,3,5,4,1,3,5,5,1,1,3,3,3,4,3,4,2
"1",3,3,7,7,7,83,1,5,1,5,1,1,1,5,1,1,85,5,5,5,5,5,5,5,5,5,1,7,5,4,1,3,3,5,4,5,4,4,5,6,6,1,1,4,3,4,6,3,4,3
"1",1,2,5,4,5,52,3,2,3,3,3,5,3,3,1,2,49,4,2,2,4,2,4,4,3,3,2,4,4,3,0,4,4,3,3,5,3,1,4,5,5,0,0,3,2,1,1,4,3,1
"1",1,3,6,6,5,80,5,4,1,5,1,2,1,5,1,1,75,5,5,5,5,4,5,5,4,5,2,6,5,5,0,1,4,3,2,5,1,5,4,6,6,1,1,4,2,6,6,2,4,3
"1",1,3,7,7,7,49,3,3,3,3,4,3,3,2,3,1,45,3,3,2,3,4,3,3,4,4,2,4,4,3,0,4,4,4,4,3,4,1,5,4,6,0,1,4,3,5,6,2,3,3
"1",1,2,5,6,7,50,3,4,3,3,4,3,3,4,2,3,49,3,4,3,3,2,5,4,4,5,4,5,4,4,1,5,4,3,5,5,5,1,5,5,6,7,7,3,4,2,4,5,3,2
"1",1,3,6,7,7,45,4,1,2,3,3,3,4,1,3,4,52,4,3,3,4,4,2,3,4,4,2,5,4,4,1,2,4,4,3,4,4,3,3,3,4,7,0,5,1,1,6,4,4,3
"1",1,3,7,7,7,63,4,4,2,4,2,2,2,4,2,2,55,4,4,4,4,3,4,4,4,4,3,6,5,5,1,4,4,4,4,5,5,5,4,6,5,0,1,2,4,4,5,5,4,3
"1",1,3,7,7,7,68,5,5,1,5,1,5,2,5,2,2,78,5,5,5,5,5,5,5,4,5,2,6,5,5,1,5,5,5,5,5,5,4,5,6,5,1,1,5,3,4,6,4,4,3
"1",1,2,7,6,5,52,3,3,3,3,3,3,3,3,2,3,41,3,3,3,3,3,3,3,3,3,3,3,3,3,0,4,4,4,4,4,4,1,4,4,4,0,0,3,2,1,2,6,3,1
"1",1,2,4,4,4,49,3,3,3,3,3,3,3,3,3,3,42,3,3,3,3,3,3,3,3,3,3,1,3,3,0,3,3,3,3,3,3,3,3,4,4,0,0,3,3,4,3,4,3,0
"1",1,2,5,7,7,54,3,5,4,3,3,3,2,3,1,3,48,3,4,2,3,4,3,3,5,5,3,4,4,3,1,5,4,5,4,5,4,3,5,3,5,1,0,4,4,4,4,5,3,3
"1",1,3,5,5,5,54,3,3,2,3,2,4,2,4,3,3,44,3,3,3,3,3,3,3,4,4,4,5,4,3,1,2,3,4,4,5,4,5,4,5,5,1,1,2,3,2,4,3,3,3
"1",1,2,4,6,7,34,2,3,4,3,5,2,5,5,4,5,59,5,4,5,3,3,5,5,3,3,3,5,5,5,1,5,4,5,3,5,3,5,3,6,6,1,1,3,3,6,5,6,3,1
"1",1,3,5,4,4,52,1,1,2,3,3,3,3,3,2,3,31,3,2,1,1,1,2,2,3,3,1,2,4,3,0,3,3,3,3,4,3,2,2,4,4,0,0,1,3,2,2,4,3,1
"1",1,2,6,6,6,68,3,2,2,4,1,2,1,4,1,2,53,4,3,4,3,3,4,4,4,4,2,5,4,4,1,4,4,4,4,5,4,1,2,2,5,0,0,2,1,4,5,5,4,2
"1",1,3,5,5,5,61,3,3,2,4,2,3,2,4,1,3,57,4,4,4,4,4,4,4,4,4,2,5,5,4,1,4,4,4,4,5,5,5,4,5,5,1,1,5,3,5,6,2,3,3
"1",3,1,6,6,7,47,3,4,3,4,4,3,3,3,3,3,47,3,3,3,3,3,4,4,4,4,3,5,4,3,1,3,3,3,3,5,4,5,5,5,6,1,0,3,3,4,5,4,4,1
"1",1,1,3,4,6,36,1,3,2,2,4,4,5,1,4,4,40,3,3,2,3,2,3,3,3,3,3,3,3,2,0,2,3,3,2,3,3,1,1,1,5,7,7,2,1,2,5,2,2,3
"1",2,3,5,5,5,40,1,2,1,2,5,3,5,1,4,3,47,3,3,3,2,3,5,4,5,5,4,4,4,3,1,3,3,3,2,5,4,5,5,5,6,7,1,3,3,2,5,4,3,3
"1",1,3,6,7,6,63,3,3,1,4,1,3,2,4,2,2,38,3,4,2,2,1,3,4,3,3,4,3,4,2,1,4,3,4,3,4,3,1,2,6,4,1,1,2,4,4,5,2,4,2
"1",1,2,7,6,7,30,1,2,5,3,5,3,5,2,4,5,54,5,1,5,3,2,5,3,5,3,2,6,4,3,0,4,4,3,3,5,3,1,5,2,6,7,7,5,1,1,6,4,2,3
"1",2,3,6,5,6,38,2,1,4,3,5,2,5,3,2,5,82,5,5,5,5,5,5,5,5,5,2,5,5,4,1,5,5,5,5,5,5,2,5,1,6,7,7,5,1,6,5,5,3,2
"1",1,3,5,6,6,57,3,4,2,4,2,3,2,4,2,3,52,4,4,3,3,3,4,4,4,4,3,5,4,3,1,3,4,4,4,4,4,4,4,5,5,1,1,4,3,2,4,3,4,3
"1",2,3,6,6,6,63,4,4,2,4,2,2,2,4,2,2,58,4,4,4,4,3,4,4,5,5,3,5,5,5,1,5,5,5,5,5,5,5,5,5,4,1,1,3,3,4,6,1,4,3
"1",3,1,6,7,7,44,1,2,2,2,3,5,4,2,3,3,45,3,4,4,3,3,3,3,3,4,3,4,3,3,1,4,2,4,4,4,3,3,4,2,5,7,7,3,2,1,5,6,3,3
"1",1,3,5,5,5,55,3,3,3,4,4,3,2,4,2,2,54,4,4,4,4,4,4,4,3,3,3,5,4,4,1,4,4,4,4,4,4,5,4,5,5,1,1,4,2,3,4,5,3,3
"1",1,2,7,7,7,68,3,3,2,5,2,2,1,5,1,2,42,3,3,3,3,3,3,3,3,3,3,4,3,3,1,3,3,3,3,5,4,2,3,5,4,1,7,3,1,4,3,4,3,1
"1",1,3,7,7,7,49,3,3,3,3,3,3,3,3,3,3,42,3,3,3,3,3,3,3,3,3,3,4,3,3,0,3,3,3,3,3,3,3,3,4,4,0,0,3,3,4,4,5,3,2
"1",1,2,5,7,5,56,3,3,3,3,3,3,2,4,2,2,53,4,4,3,4,3,4,4,3,3,2,5,4,4,1,4,4,4,2,5,4,5,4,5,5,7,0,4,3,4,5,2,3,3
"1",1,3,5,5,5,54,4,3,3,4,2,3,2,4,3,3,55,4,4,4,4,4,4,4,3,4,3,5,4,4,1,4,4,4,4,5,4,4,5,5,5,1,1,4,3,4,5,6,4,3
"1",1,3,7,7,7,60,3,2,2,3,2,2,1,2,3,2,31,2,2,2,2,2,2,2,3,3,3,4,3,3,0,3,3,3,3,5,5,5,5,4,4,0,7,5,5,3,1,4,2,2
"1",1,3,5,5,5,64,3,3,2,3,2,2,1,4,1,3,45,3,4,4,3,3,4,3,3,3,2,5,5,3,1,4,4,4,4,5,4,5,5,4,4,7,0,4,3,6,6,2,4,3
"1",1,1,7,7,7,78,5,4,1,5,2,1,1,5,1,1,69,5,5,4,4,4,5,5,4,5,2,6,5,5,1,5,5,4,4,5,4,5,5,6,6,1,1,5,2,6,6,1,4,3
"1",1,3,6,6,7,51,3,3,2,3,3,5,3,4,2,3,48,4,4,3,3,3,2,3,4,4,3,4,5,4,1,5,5,5,5,5,3,2,1,4,3,1,1,4,4,3,5,5,4,2
"1",1,3,6,6,6,58,3,3,2,3,2,3,2,3,2,2,59,4,4,4,4,4,4,4,5,4,2,6,4,4,1,3,4,4,4,5,4,3,4,5,5,1,1,4,2,4,6,2,4,3
"1",1,2,4,6,7,34,2,3,4,3,5,2,5,5,4,5,59,5,4,5,3,3,5,5,3,3,3,5,5,5,1,5,4,5,3,5,3,5,3,6,6,1,1,3,3,6,5,6,3,1
"1",1,3,5,5,4,53,2,3,3,3,3,2,2,2,2,4,41,3,5,1,3,2,4,4,3,3,4,3,4,4,0,3,3,4,4,1,1,1,1,3,5,1,1,2,4,2,1,6,4,3
"1",1,3,3,3,4,29,2,2,5,2,3,5,4,1,5,5,34,3,2,2,2,2,4,2,2,2,3,3,3,2,0,2,2,2,2,5,2,5,5,1,6,0,0,3,2,4,4,3,2,3
"1",1,3,7,6,7,56,3,4,2,3,3,2,2,3,2,3,42,3,3,4,4,2,3,3,2,2,2,5,5,3,1,5,4,4,4,5,4,5,5,5,5,1,1,4,3,3,6,3,3,3
"1",3,3,4,4,4,55,2,2,2,2,2,2,2,2,2,4,42,3,3,3,3,3,3,3,3,3,3,5,4,4,1,4,4,4,4,4,4,4,4,5,5,1,7,4,4,4,4,6,4,1
"1",1,3,6,6,5,44,2,3,3,3,5,5,3,2,3,2,46,3,3,3,4,3,4,3,4,3,4,3,4,3,1,4,4,4,2,3,4,2,4,2,5,1,0,5,3,3,4,6,4,3
"1",1,3,7,7,7,64,3,4,1,4,2,3,2,5,2,1,77,5,5,5,5,3,5,5,5,5,2,5,5,3,1,5,4,4,4,5,5,5,5,6,6,0,0,5,3,4,4,1,3,3
"1",1,3,4,4,1,71,4,3,1,3,1,3,1,5,3,1,38,1,4,3,1,3,4,4,3,4,3,4,5,4,1,3,2,3,2,3,4,3,3,4,5,0,0,3,3,1,3,2,4,3
"1",2,3,6,6,4,65,4,4,2,4,3,2,2,5,1,2,68,5,4,4,4,4,5,5,5,5,3,5,5,4,1,3,4,4,4,5,5,5,5,6,6,0,0,5,3,5,6,7,4,3
"1",1,3,6,6,6,46,3,4,3,4,4,4,3,3,3,3,56,4,4,4,4,4,4,4,4,4,4,5,3,3,1,3,4,4,3,3,3,4,4,4,5,0,1,4,3,6,6,3,3,2
"1",3,3,7,7,7,55,5,5,5,5,4,3,3,4,1,3,56,4,5,3,3,3,5,4,5,5,3,4,5,5,1,5,3,5,5,5,4,5,5,6,6,1,1,5,3,6,1,7,4,3
"1",1,2,5,5,5,49,1,4,3,2,3,3,2,3,3,4,54,4,3,4,4,4,4,3,4,3,2,5,4,3,0,4,3,2,3,4,4,1,5,2,6,1,0,5,3,4,5,4,3,3
"1",1,3,2,3,3,57,3,2,3,3,3,3,2,3,1,2,32,2,3,3,2,2,2,2,3,3,3,3,2,2,0,3,3,3,3,5,3,2,3,3,4,0,0,2,3,4,3,4,2,1
"1",2,3,5,6,6,69,4,4,3,4,2,2,1,5,1,2,60,5,4,3,4,4,5,4,4,4,3,5,4,4,1,5,4,5,5,5,5,1,5,6,5,0,0,3,3,5,6,4,3,3
"1",2,3,6,6,6,58,3,3,2,3,2,3,3,4,2,2,52,4,4,4,3,3,4,4,4,3,2,5,4,3,0,3,3,4,3,5,4,5,4,4,5,0,0,4,3,5,6,2,3,3
"1",1,2,5,4,6,39,1,1,3,1,3,5,4,3,3,5,42,3,3,3,3,3,3,3,3,3,3,5,4,3,0,3,3,3,3,3,3,3,3,4,4,7,0,3,3,4,6,4,3,3
"1",1,3,6,5,5,63,4,4,2,4,2,4,1,3,2,2,50,4,3,4,4,3,4,4,2,2,2,6,4,4,0,3,3,2,2,5,4,5,5,5,5,1,1,4,2,2,5,6,3,3
"1",1,1,5,5,3,40,2,2,4,4,4,4,5,3,1,4,60,5,5,2,3,3,5,5,4,4,3,5,5,4,1,5,3,5,4,5,4,1,5,1,6,7,7,5,3,4,4,1,4,3
"1",1,3,6,6,5,61,4,4,1,3,3,3,2,5,2,2,58,4,4,4,4,4,4,4,4,4,2,6,5,3,1,2,2,2,2,4,2,4,5,2,6,1,1,4,2,6,6,3,4,3
"1",3,3,6,3,5,51,3,3,3,3,3,2,2,3,3,4,82,5,5,5,5,5,5,5,5,5,2,5,4,4,1,4,4,4,4,4,4,2,4,6,6,1,1,5,2,1,5,4,4,2
"1",1,3,7,7,6,75,4,4,1,5,1,2,1,5,1,3,52,4,4,4,3,4,3,4,3,4,2,7,5,4,1,2,2,5,5,5,1,5,5,6,5,0,0,4,4,4,6,4,3,3
"1",1,3,7,7,7,63,4,4,1,4,1,3,2,4,2,2,58,4,4,4,4,4,4,4,4,4,2,5,4,4,1,3,5,4,4,5,4,5,4,6,6,1,1,3,2,4,5,7,4,3
"1",2,3,5,5,5,56,3,3,3,3,2,3,2,3,2,3,42,3,3,3,3,2,3,3,4,4,4,3,4,3,0,4,4,4,3,5,4,3,4,5,5,0,1,3,4,4,5,4,3,2
"1",1,3,5,5,5,57,3,3,2,3,3,3,2,3,1,3,51,4,3,4,3,3,4,3,4,4,2,5,5,4,1,3,4,5,5,5,3,5,5,6,6,1,1,4,4,5,6,2,4,3
"1",1,3,4,5,4,65,3,3,1,3,3,3,2,4,1,1,51,4,4,4,3,3,5,4,3,3,2,5,4,4,1,4,4,4,4,5,5,5,5,5,5,1,1,3,2,4,3,6,4,3
