"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_4","FWB1_5","FWB1_6","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_2","FS1_3"
"0",1,2,3.91688413312659,4,4,38.5844206656329,2,2,2.95844206656329,4.04155793343671,4.04155793343671,2,4.04155793343671,3.04155793343671,51.5428627321962,3,2.95844206656329
"0",1,2,2.98887862497941,2.02224275004119,2.02224275004119,29,1.01112137502059,2,1.01112137502059,5,5,1.01112137502059,4.01112137502059,4,41.9888786249794,3,2
"0",1,2,2.57345455186442,3.71327272406779,3.71327272406779,29.5734545518644,2,2,2,5,5,2,4.71327272406779,4.28672727593221,40.4265454481356,3,2.28672727593221
"0",2,3,6,6,6.01913657202385,57.9043171398807,3.96172685595229,3.98086342797615,3.98086342797615,3,3,2.98086342797615,2,3,52.1913657202385,4,4
"0",2,3,6.50148926256225,6,6.49851073743775,51.4955322123133,2.50148926256225,3,3,3,3.50148926256225,2.50148926256225,2.50148926256225,3.50148926256225,55.4806395866908,4.50148926256225,3.49851073743775
"0",2,3,6,6,6.22987163322978,56.8506418338511,3.54025673354045,3.77012836677022,3.77012836677022,3,3,2.77012836677022,2,3,54.2987163322978,4,4
"0",2,3,6.56423045322299,6.56423045322299,7,55.821152266115,2,3,3,3,3,2.56423045322299,2,3,59.178847733885,4,4
"0",2,3,5.67303090798669,5.67303090798669,6.67303090798669,53.6539381840266,2.32696909201331,3,3,2.67303090798669,3,2.32696909201331,2,3.32696909201331,56.1145563437603,3.67303090798669,4
"0",2.05435208533891,1.94564791466109,7,7,7,35.9673103785608,1.05435208533891,1.05435208533891,2.94564791466109,5,5,1,4.05435208533891,4.05435208533891,29.8369437439833,2,2
"0",1.5581365111284,2,6.11627302225679,6.11627302225679,6.11627302225679,31.2557746446691,1,1.4418634888716,3,5,5,1,4.4418634888716,4.4418634888716,35.3023618664593,2.4418634888716,2.4418634888716
"0",2,2,7,6.23143074125983,7,39.3057077762205,1,2.53713851748034,2.23143074125983,4.23143074125983,5,1.76856925874017,4,4,30.7685692587402,2,2
"0",1.73958710068837,2,6.47917420137674,7,7,38.0416515972465,1,1,2.73958710068837,5,5,1,3.73958710068837,3.73958710068837,33.1249547917396,2.26041289931163,2.26041289931163
"0",2,2,7,6.32347745448351,7,39.0295676365495,1,2.35304509103298,2.32347745448351,4.32347745448351,5,1.67652254551649,4,4,30.6765225455165,2,2
"0",1,1.51229965966195,5,6.51229965966195,7,53.4631010210142,1.48770034033805,3,3.48770034033805,3,3,2,3,2.51229965966195,58.5122996596619,4,4.48770034033805
"0",1,2,5,6.87246267287992,6.87246267287992,52.2550746542402,1.12753732712008,3,3,3,3.12753732712008,2.12753732712008,3,2.87246267287992,57.9797013830394,3.87246267287992,3.87246267287992
"0",1,2,5,5.3010155139491,6.15050775697455,47.7525387848727,1,2.15050775697455,2.15050775697455,3,3,2,2.15050775697455,3,46.2576163546182,3.15050775697455,3.15050775697455
"0",1,2,5.36377023626119,6.63622976373881,6.63622976373881,52,1.36377023626119,3,3,3,3,2.36377023626119,2.63622976373881,3,53.5434464560822,3.63622976373881,3.63622976373881
"0",1,2,6.23161126533523,7,7,50.1525831019972,1,3,3.61580563266762,3,3,2.61580563266762,2.38419436733238,3,56.5367774693295,3.38419436733238,4
"0",1,2.46558506391011,4.06882987217978,7,6.46558506391011,34.6032448082697,1,2.46558506391011,2.53441493608989,5,4,1.53441493608989,3.53441493608989,4.46558506391011,62.1214357030112,4.46558506391011,4.46558506391011
"0",1,3,3,5.0186598286964,6.0093299143482,41.9160307708662,1.9906700856518,2.0093299143482,2.9906700856518,3.0186598286964,4.9906700856518,2.9813401713036,3,5,66.0186598286964,5,5
"0",1,3,3.90899947867729,5.18200104264542,7,23.0010057345498,1,3,2,5,4.90899947867729,1,3.90899947867729,5,76.1809953080956,5,5
"0",1,3,3.08933848119341,6.82132303761318,7,32.0172767068725,1,3,2,5,4.08933848119341,1,3.08933848119341,5,68.8040463307407,5,5
"0",1,3,3.09490251750685,6.81019496498629,7,31.9560723074246,1,3,2,5,4.09490251750685,1,3.09490251750685,5,68.8541226575617,5,5
"0",1,3,4,4,4,49.8434564198833,2.1565435801167,3,3,3,3,3,3,3,45.3738256795332,3,3
"0",1,3,4,4,4,49,3,3,3,3,3,3,3,3,42,3,3
"0",1,3,3.60630783322267,3.60630783322267,4,49,3,3,3,3,3,3,3,3,42,3,3
"0",1,3,4,4,4,49,3,3,3,3,3,3,3,3,42,3,3
"0",1,3,4,4,4,49,3,3,3,3,3,3,3,3,41.2859282698482,3,2.91074103373103
"0",1,1.49730002088472,4.50269997911528,3.50269997911528,3.49730002088472,16.5134998955764,1,1,1,5,5,1.50269997911528,5,5,32.4595003132708,3,3.50269997911528
"0",1,1.60548428329639,4.39451571670361,3.39451571670361,3.60548428329639,15.972578583518,1,1,1,5,5,1.39451571670361,5,5,34.0822642494459,3,3.39451571670361
"0",1,1.35680557531305,4.64319442468695,4.35680557531305,3.35680557531305,23.9952780543827,1.35680557531305,1.35680557531305,1,5,5,2,5,4.64319442468695,31.4225003556348,3.35680557531305,3.64319442468695
"0",1,1.55895797139965,4.44104202860035,4.55895797139965,3.55895797139965,26.8254115995951,1.55895797139965,1.55895797139965,1,5,5,2,5,4.44104202860035,35.0612434851937,3.55895797139965,3.44104202860035
"0",1,1.23450661753304,4.76549338246696,4.23450661753304,3.23450661753304,22.2830926454626,1.23450661753304,1.23450661753304,1,5,5,2,5,4.76549338246696,29.2211191155948,3.23450661753304,3.76549338246696
"0",2,2.29840247775428,4.29840247775428,3.89520743326284,4,46.8952074332628,1,1.70159752224572,2,2.70159752224572,3,2.29840247775428,3,4,40.2984024777543,3,3
"0",2,2.07639429229312,4.07639429229312,3.22918287687935,4,46.2291828768793,1,1.92360570770688,2,2.92360570770688,3,2.07639429229312,3,4,40.0763942922931,3,3
"0",1.71795264352113,3,5,6.28204735647887,4.56409471295774,48.4359052870423,1.28204735647887,1.28204735647887,2.28204735647887,2.28204735647887,3.28204735647887,3,3,4,42.1281894259155,3.28204735647887,3
"0",1.76184092694893,3,5,6.23815907305107,4.47631814610213,48.5236818538979,1.23815907305107,1.23815907305107,2.23815907305107,2.23815907305107,3.23815907305107,3,3,4,41.9526362922043,3.23815907305107,3
"0",1.81986949848942,3,5,6.18013050151058,4.36026100302115,48.6397389969788,1.18013050151058,1.18013050151058,2.18013050151058,2.18013050151058,3.18013050151058,3,3,4,41.7205220060423,3.18013050151058,3
"0",1.91050809924491,3,4.91050809924491,4,4,33.9105080992449,1,1.08949190075509,1.08949190075509,4.08949190075509,5,1,4,4.91050809924491,31.3579676030204,1.08949190075509,2.91050809924491
"0",1.07149185147136,3,4.07149185147136,4,4.92850814852864,26.5719348117709,1,1,1.92850814852864,4.92850814852864,5,1,4,5,24.5004429602996,1.92850814852864,3
"0",1.29749518982135,3,4.29749518982135,4,4.70250481017865,28.3799615185708,1,1,1.70250481017865,4.70250481017865,5,1,4,5,26.0824663287494,1.70250481017865,3
"0",2.16380104748532,3,5,4,4,31.7067853352055,1,1,1,4.16380104748532,5,1,4,5,30.8361989525147,1,2.67239790502936
"0",2.13113661459647,3,5,4,4,32.1640873956494,1,1,1,4.13113661459647,5,1,4,5,30.8688633854035,1,2.73772677080706
"0",2,3,7,5.93376854830422,5.93376854830422,50.2649258067831,3.06623145169578,3,3.06623145169578,3.06623145169578,3.93376854830422,2.93376854830422,3,3.93376854830422,47.8740653211717,4.93376854830422,3
"0",2,3,6.12855474930257,5.87144525069743,5.87144525069743,57.4857810027897,4,3.87144525069743,4,3.12855474930257,3,2.87144525069743,2.12855474930257,3,49.4289050139487,4,3.87144525069743
"0",2,3,6.2345005411189,5.7654994588811,5.7654994588811,57.0619978355244,4,3.7654994588811,4,3.2345005411189,3,2.7654994588811,2.2345005411189,3,47.3099891776219,4,3.7654994588811
"0",2,3,6.97925060475245,5.02074939524755,4.97925060475245,53.9792506047525,3.97925060475245,2.97925060475245,3.97925060475245,3.97925060475245,3,2.02074939524755,2.97925060475245,3,32.1452457667328,3.97925060475245,2.97925060475245
"0",2,3,7,5.1680077353958,5.1680077353958,53.3279690584168,3.8319922646042,3,3.8319922646042,3.8319922646042,3.1680077353958,2.1680077353958,3,3.1680077353958,34.8561315017287,4.1680077353958,3
"0",1,1,1,1.19692220818251,2.39384441636503,15.5753776654601,1,1,1.19692220818251,5,5,1,4.80307779181749,5,71.6523224608973,5,4.60615558363497
"0",1,1.88879725732841,1,1,6.44398628664203,14,1,1,1,5,5,1,5,5,65.2232301693875,4.11120274267159,5
"0",1,1,1,1.21295160404406,2.42590320808813,15.7036128323525,1,1,1.21295160404406,5,5,1,4.78704839595594,5,71.3798227312509,5,4.57409679191187
"0",1,1.49061126704328,1,1,4.45305633521639,14,1,1,1,5,5,1,5,5,69.6032760625239,4.50938873295672,5
"0",1,1.10340663185343,1,1,2,14.9306596866809,1,1,1,5,5,1,4.68978010443971,5,73.7591204177588,5,4.89659336814657
"0",1,3,3.7355693555437,3,3,69.9422774221748,4,4.7355693555437,4,2,1,4.7355693555437,1.2644306444563,1.2644306444563,55.4134161332622,3.7355693555437,4
"0",1,3,3.56136097991839,3,3,69.2454439196736,4,4.56136097991839,4,2,1,4.56136097991839,1.43863902008161,1.43863902008161,54.3681658795103,3.56136097991839,4
"0",1,3,3.12920700223185,3,3,67.5168280089274,4,4.12920700223185,4,2,1,4.12920700223185,1.87079299776815,1.87079299776815,51.7752420133911,3.12920700223185,4
"0",1,3,3.33615213772282,3,3,68.3446085508913,4,4.33615213772282,4,2,1,4.33615213772282,1.66384786227718,1.66384786227718,53.0169128263369,3.33615213772282,4
"0",1,3,5.02690331684425,3.51345165842213,3.51345165842213,67.4058383910451,4,4.48654834157787,4,2,1.51345165842213,5,1.51345165842213,1.51345165842213,56.4865483415779,4,4
"0",1,1.84631620137952,3.53894860413857,1,2.69263240275905,28.6168458124157,1,1,1,1,5,1.84631620137952,5,3.30736759724095,12.2315810068976,1,1
"0",1,1.09231194714084,4,2.81537610571831,3.90768805285916,44.5230088457465,1,1.90768805285916,1.90768805285916,1.90768805285916,5,1.09231194714084,5,3,26.6153207928874,1.90768805285916,1
"0",1,1.05599049571902,1.16797148715705,1,1.11198099143803,21.5039144614711,1,1,1,1,5,1.05599049571902,5,4.88801900856197,8.27995247859508,1,1
"0",1,1.696755154524,4.303244845476,2.21297938190401,3.303244845476,30.606489690952,1,1,1,1,5,1.696755154524,4.696755154524,2.696755154524,14.51622422738,1,1
"0",1,2.93710698443465,1.18867904669605,1,1.1257860311307,21.5660371400882,1,1,1,1,5,1.06289301556535,5,4.8742139688693,15.8113209533039,1,1
"0",1,3,6.34607935603708,5.34607935603708,6,59.2696032198146,3.65392064396292,3,4,2.34607935603708,3,3,1,2.65392064396292,54.5774445077404,4,4
"0",1,3,6.05867214058526,5.05867214058526,6,60.7066392970737,3.94132785941474,3,4,2.05867214058526,3,3,1,2.94132785941474,56.5892950159032,4,4
"0",1,3,6.65096271317452,5.65096271317452,6,57.7451864341274,3.34903728682548,3,4,2.65096271317452,3,3,1,2.34903728682548,52.4432610077783,4,4
"0",1,3,6,5.52340131392702,6,61.523401313927,4,3,4,2,3,3.52340131392702,1,2.47659868607298,56.476598686073,4,3.47659868607298
"0",1,3,6.96537241176702,5.96537241176702,6,56.1731379411649,3.03462758823298,3,4,2.96537241176702,3,3,1,2.03462758823298,50.2423931176309,4,4
"0",1,2,4,3,3,38.5374686962459,1,3.65834028972313,4,5,4.17082985513844,2.17082985513844,2.65834028972313,3.82917014486156,48.5124895654153,4,3
"0",1,2,4,2.81733562937006,2.81733562937006,44.1733562937006,1.18266437062994,2,3.81733562937006,5,5,3,1.36532874125987,3,49.3560206643306,3.81733562937006,3
"0",1,2,4.31689469772391,3.31689469772391,3.31689469772391,43.7817371159326,1,2,3.68310530227609,5,5,3,1,3.31689469772391,50.6831053022761,3.68310530227609,3
"0",1,2.49624007940292,3.50375992059708,3.49624007940292,3,45.0075198411942,1.49624007940292,2,3.50375992059708,4.50375992059708,5,2.50375992059708,1.49624007940292,3,46.5338392853737,4,3.49624007940292
"0",1,2,4,2.15355641022325,2.15355641022325,37.5355641022325,1.84644358977675,2,3.15355641022325,5,5,3,2.69288717955351,3,43.3820076920092,3.15355641022325,3
"0",1,1,6.92330548726022,6.84661097452044,6.92330548726022,51.6932219490409,2.84661097452044,1,3,3,2,1,1,2.84661097452044,26.9233054872602,1.07669451273978,1
"0",1,1,6.61343388608657,6.22686777217314,6.61343388608657,50.4537355443463,2.22686777217314,1,3,3,2,1,1,2.22686777217314,26.6134338860866,1.38656611391343,1
"0",1,1,6,4.42635298171081,4.85270596342161,48.5736470182892,2.14729403657839,1.57364701828919,3,3,2,1,1.57364701828919,2.14729403657839,34.0310582560487,2.57364701828919,2.14729403657839
"0",1,1,6,4.69767018174753,5.39534036349505,48.3023298182525,1.60465963650495,1.30232981825247,3,3,2,1,1.30232981825247,1.60465963650495,30.2326174555346,2.30232981825247,1.60465963650495
"0",1,1,6,4.85563562856987,5.71127125713974,48.1443643714301,1.28872874286026,1.14436437143013,3,3,2,1,1.14436437143013,1.28872874286026,28.0211012000218,2.14436437143013,1.28872874286026
"0",2,3,5,5,5,62.6388574359007,4.32777148718014,4,4.32777148718014,2,2,3.67222851281986,1.67222851281986,2.67222851281986,64.8331446154043,4.32777148718014,4.32777148718014
"0",2,3,5.99477227916941,5.99477227916941,5.99477227916941,68.9843168375082,4.00522772083059,4,4.00522772083059,2.99477227916941,2,4.98954455833882,1,2,61.1254652999341,4.00522772083059,4.00522772083059
"0",2,3,5.73109709657729,5.73109709657729,5.73109709657729,68.1932912897319,4.26890290342271,4,4.26890290342271,2.73109709657729,2,4.46219419315457,1,2,67.4536696821451,4.26890290342271,4.26890290342271
"0",1.40269568748772,3,5,5,5,66,4.40269568748772,4,5,2,2.59730431251228,3.59730431251228,1,2.59730431251228,70.6646964997053,4.40269568748772,4.40269568748772
"0",2,3,5.21785176522098,4.78214823477902,4.78214823477902,71.0105906000827,5,4.21785176522098,5,1.78214823477902,1.78214823477902,3.21785176522098,1,1.78214823477902,82.3857788173482,5,4.78214823477902
"0",2,3,6.4857180500403,4.4857180500403,4.97143610008061,81.7142292493954,4.5142819499597,4.5142819499597,4.5142819499597,1,1.4857180500403,4.4857180500403,1,1,64.7427931493148,5,4
"0",1.36114176409319,3,5.36114176409319,4.63885823590681,4,92.8331494154409,5,5,5,1,1,4.63885823590681,1,1,69.1668505845591,3.72228352818638,4
"0",2,3,5.17381133092567,4.82618866907433,4.82618866907433,69.9976606112905,5,4.17381133092567,5,1.82618866907433,1.82618866907433,3.17381133092567,1,1.82618866907433,82.9142640288919,5,4.82618866907433
"0",2,3,5.72439343365841,4.27560656634159,4.27560656634159,82.6610489741433,5,4.72439343365841,5,1.27560656634159,1.27560656634159,3.72439343365841,1,1.27560656634159,76.3072787960991,5,4.27560656634159
"0",1.68641838524491,3,5.68641838524491,4.31358161475509,4,90.8814896885306,5,5,5,1,1,4.31358161475509,1,1,71.1185103114694,4.37283677048981,4
"0",1,3,5,5,5.53137817629613,59.3431091185194,3.53137817629613,3,3,2,2.53137817629613,4,2,3,44.5313781762961,3,3
"0",1,3,5.43262248905376,5,4.56737751094624,62.4326224890538,3,3,3,2.43262248905376,2,4,2,2.56737751094624,46.1631124452688,3,3
"0",1,3,5,4.66187918791547,5.33812081208453,60.9856375637464,3.33812081208453,3,3,2,2,4,2,3,43.3237583758309,3,3
"0",1,3,5,5,5,61.8915395929944,3,3,3,2,2.03615346900187,4,2,2.96384653099813,44.0361534690019,3,3
"0",1,3,5,5,5.78547920938581,58.0726039530709,3.78547920938581,3,3,2,2.78547920938581,4,2,3,44.7854792093858,3,3
"0",1,3,4,2.51817133789882,3.48182866210118,50.0726853515953,3,3.48182866210118,3,3,4.48182866210118,3,1.51817133789882,3,43,3,2.51817133789882
"0",1,3,3.5495347105898,2.90093057882041,4,48.4504652894102,2.5495347105898,3.5495347105898,3,3,5,2.5495347105898,1.4504652894102,3,41.6486041317694,3,2.4504652894102
"0",1,3,4,2.10291335382499,3.89708664617501,48.4116534153,3,3.89708664617501,3,3,4.89708664617501,3,1.10291335382499,3,43,3,2.10291335382499
"0",1,3,4,2.8611197876744,4.8611197876744,53.1667187260464,3.8611197876744,4,3,2.1388802123256,4.1388802123256,3.8611197876744,1.8611197876744,3,44.7222395753488,3,2.8611197876744
"0",1,3,3.66799331060611,2.33200668939389,4,48,2.66799331060611,3.66799331060611,3,3,5,3,1.33200668939389,3,41.0079598636366,3,2.33200668939389
"0",1.82239937060513,3,1,3,2.17760062939487,31.8223993706051,1,1,2,1.82239937060513,5,1.82239937060513,4.17760062939487,4.17760062939487,47.9343962236308,2.64479874121025,2.17760062939487
"0",2,3,1.30984347802587,2.69015652197413,1.69015652197413,32,1.61968695605174,1.30984347802587,2,2.61968695605174,5,1.69015652197413,4,4,48.6901565219741,3.30984347802587,2
"0",1.58719721622765,2.58719721622765,1,2.58719721622765,2,27.4591693785042,1,1,1.58719721622765,1.58719721622765,5,1.58719721622765,4.41280278377235,4.41280278377235,45.6975777298212,3,2
"0",1.84061510418542,3,1,3,2.15938489581458,31.8406151041854,1,1,2,1.84061510418542,5,1.84061510418542,4.15938489581458,4.15938489581458,48.0436906251125,2.68123020837083,2.15938489581458
"0",1.61886041308753,2.61886041308753,1,2.61886041308753,2,27.8074645439629,1,1,1.61886041308753,1.61886041308753,5,1.61886041308753,4.38113958691247,4.38113958691247,45.9508833047003,3,2
"0",1.56296731275506,2,3.12593462551013,2.12593462551013,2.68890193826519,47.1851634362247,1,1,1,1.43703268724494,1,1.43703268724494,3.56296731275506,4,23.6814249341842,2,1
"0",2,2,2.65054214792326,2.55018071597442,4.89963856805116,42.3010842958465,1,1,1,1,1,1,4.44981928402558,4.44981928402558,19.7992771361023,3.34945785207674,1
"0",1.20191744109616,2,2.40383488219231,1.40383488219231,1.60575232328847,48.9904127945192,1,1,1,1.79808255890384,1,1.79808255890384,3.20191744109616,4,28.37507326575,2,1
"0",2,2.39769793418236,2.80690619745292,3,4,41.4207185923588,1,1,1.39769793418236,1.39769793418236,1.39769793418236,1,3.20460413163528,4.39769793418236,16.8069061974529,1.60230206581764,1
"0",2,2,4,3.27629079157487,4,45.5525815831497,1,1.13814539578743,1.13814539578743,1.13814539578743,1.27629079157487,1.13814539578743,3.86185460421257,3.86185460421257,21.0391987073235,2,1.27629079157487
"0",1.42261925968342,1,4.26785777905025,7,6.57738074031658,36.1130962984171,2.42261925968342,3,2.42261925968342,5,5,3,4,3.57738074031658,46.3809540774673,3.42261925968342,3
"0",2,1.35387760447338,6,6.64612239552662,6.35387760447338,41.8310208357871,3,3,3,4.64612239552662,5,3,3.29224479105324,3.35387760447338,50.2922447910532,3.64612239552662,3
"0",2,1.46843493357301,6,6.53156506642699,6.46843493357301,42.7474794685841,3,3,3,4.53156506642699,5,3,3.06313013285398,3.46843493357301,50.063130132854,3.53156506642699,3
"0",2.79621552070603,1,4.40756895858794,7,6.79621552070603,39.796215520706,3,3,3,3.40756895858794,5,3,3.20378447929397,3,43.8340603136458,3.20378447929397,3
"0",2,1,6,5.59696337440982,6,48.8212563791312,3,3,3,3.59696337440982,3.59696337440982,3,3.29848168720491,3,39.7757069952786,3.29848168720491,2.29848168720491
"0",1,2.99476974597201,4.97907898388803,6,7,40.031381524168,3.01046050805598,3.99476974597201,3.01046050805598,5,2.99476974597201,3,3,4.00523025402799,49.1046050805598,5,4.00523025402799
"0",1,1.85372447757982,1.43882656726055,5.70744895515963,6.85372447757982,45.5611734327395,5,3.14627552242018,4.85372447757982,4.85372447757982,2.14627552242018,3.14627552242018,3.14627552242018,4.85372447757982,68.1223468654789,5,4.85372447757982
"0",1,2.79144522012211,3.37433566036634,4.41710955975577,6.20855477987789,50.7486713207327,4.20855477987789,3.79144522012211,4.20855477987789,4.20855477987789,2.79144522012211,3,2.20855477987789,3.41710955975577,60.2941025786567,4.20855477987789,4.20855477987789
"0",1,2.13802211498842,1.41406634496525,5.72395577002317,6.86197788501158,46.8281326899305,4.86197788501158,3.13802211498842,4.86197788501158,4.86197788501158,2.13802211498842,3,2.86197788501158,4.72395577002317,67.4817567351274,4.86197788501158,4.86197788501158
"0",1,1.36018526856788,2.91944419429637,4.72037053713575,6.36018526856788,44.0805558057036,5,3.63981473143212,4.36018526856788,4.36018526856788,2.63981473143212,3.63981473143212,3.63981473143212,4.36018526856788,65.1611116114073,5,4.36018526856788
"0",1,1,2.84124079183675,2.15875920816325,1.31751841632649,32.1423342530616,1.84124079183675,1,4.68248158367351,5,5,1,3.31751841632649,4.15875920816325,43.1113144571427,2.15875920816325,2.15875920816325
"0",1,1,3.79966947366484,2.79966947366484,3.39900842099451,33.4006610526703,2,1.79966947366484,2.60099157900549,5,4.20033052633516,1.79966947366484,2.20033052633516,4,36.4023136843462,2,2
"0",1,1,3,2,1,35,2.80086574889719,1.80086574889719,3.39826850220561,4.19913425110281,5,1.80086574889719,3,4,46.004328744486,3.60173149779439,3.60173149779439
"0",1,1,3,2,1,35,2.23508528596722,1.23508528596722,4.52982942806557,4.76491471403278,5,1.23508528596722,3,4,43.1754264298361,2.47017057193443,2.47017057193443
"0",1,1,3.40389571571723,2.40389571571723,2.21168714715168,34.1922085685655,2,1.40389571571723,3.78831285284832,5,4.59610428428277,1.40389571571723,2.59610428428277,4,39.1727299899794,2,2
"0",1.63591649220325,3,1,2.2718329844065,4,33.087331937626,1,1,1.63591649220325,2,3.09225052339025,1,2.36408350779675,5,19.7330856013577,1,1
"0",2,2.38367928471416,2.84896214585751,3.61632071528584,3.38367928471416,39.0816035764292,1,1,2,3.23264143057168,2,1,2,4.38367928471416,19.3142450070009,1.61632071528584,1
"0",1.77445419318974,3,1.22554580681026,3,4,39.3831871021539,1,1.22554580681026,2,2.22554580681026,2,1.45109161362052,2,4.54890838637948,19.9620077498257,1.22554580681026,1.22554580681026
"0",1.39346629264764,2.39346629264764,1,4.21306741470471,2.18039887794293,43.8849381955806,1,1,1.39346629264764,2.60653370735236,1.39346629264764,1.60653370735236,2,5,17.4261348294094,1,1
"0",2,2.20750833977945,3.37747498066165,3,4,43.1324249419849,1,1,1.20750833977945,1.20750833977945,1.20750833977945,1,3.5849833204411,4.20750833977945,17.3774749806616,1.79249166022055,1
"0",1,3,2.81272694538347,3,3.81272694538347,58.1872730546165,2.81272694538347,3,3,2.81272694538347,3.81272694538347,4.18727305461653,1,3,55.0636347269174,4.81272694538347,3.18727305461653
"0",1,3,3.76514386897907,3.88257193448953,3.88257193448953,61.6477158034686,2.88257193448953,3,3,2,3,4.11742806551047,1,2.11742806551047,51,4,3.11742806551047
"0",1,3,2.23921839334071,3,3.23921839334071,58.7607816066593,2.23921839334071,3,3,2.23921839334071,3.23921839334071,4.76078160665929,1,3,52.1960919667035,4.23921839334071,3.76078160665929
"0",1,3,2.78808934194967,3,3.78808934194967,58.2119106580503,2.78808934194967,3,3,2.78808934194967,3.78808934194967,4.21191065805033,1,3,54.9404467097484,4.78808934194967,3.21191065805033
"0",1,3,3.41355913178995,3.70677956589498,3.70677956589498,61.1203386976849,2.70677956589498,3,3,2,3,4.29322043410502,1,2.29322043410502,51,4,3.29322043410502
"0",1,2,4.33383481716737,4,4,47.4992477742489,1.33383481716737,1.83308259141631,2.83308259141631,3,4.16691740858369,2,1.83308259141631,3,37.3338348171674,2.16691740858369,2
"0",1,1.44528257800266,6.55471742199734,3.44528257800266,3.44528257800266,46.1094348439947,2.44528257800266,1.55471742199734,2,2.44528257800266,5,2,1,3,41.2188696879894,3,2.55471742199734
"0",1,2,4.81098798895255,3.40549399447627,3.40549399447627,42.6219759779051,1.81098798895255,1,2,3,5,2.59450600552373,1.59450600552373,3.59450600552373,36.0274699723814,2.40549399447627,2
"0",1,2,4.77890719566494,3.38945359783247,3.38945359783247,42.5578143913299,1.77890719566494,1,2,3,5,2.61054640216753,1.61054640216753,3.61054640216753,35.9472679891624,2.38945359783247,2
"0",1,2,5.89353064051829,4,4,45.1064693594817,2.89353064051829,1.10646935948171,2.10646935948171,3,5,2,1.10646935948171,3.10646935948171,39.4258774379268,3,2.10646935948171
"0",1,1,4.57997404108755,6.57997404108755,5.84005191782489,27.5201557534747,2,2.42002595891245,2,5,5,1.42002595891245,4.57997404108755,5,37.560467260424,2.42002595891245,2.42002595891245
"0",1,1,3.29660481913015,6.70339518086985,7,33.1101855426095,2,3,2,5,5,2.70339518086985,4,4.29660481913015,44.4830240956508,3,3
"0",1,1,4,4.01959354616702,6.00979677308351,36.941219361499,2,2.00979677308351,2.99020322691649,5,4.00979677308351,2,3.00979677308351,4.00979677308351,46.019593546167,3.99020322691649,3
"0",1,1,3.50165197066963,6.49834802933037,7,32.4950440879911,2,3,2,5,5,2.49834802933037,4,4.50165197066963,45.5082598533481,3,3
"0",1,1,4,4.31531605124474,6.15765802562237,36.0540518462658,2,2.15765802562237,2.84234197437763,5,4.15765802562237,2,3.15765802562237,4.15765802562237,46.3153160512447,3.84234197437763,3
"0",2,1,3.59174164617434,3.59174164617434,4,43.775224938523,1,2.59174164617434,3,3.40825835382566,4.59174164617434,2.40825835382566,2.59174164617434,3.40825835382566,40.5917416461743,3,2.59174164617434
"0",2,1,3,3.01229039416648,4,41.9877096058335,1,2,3,3.98770960583352,4.01229039416648,2.98770960583352,2.01229039416648,4,40,3.02458078833297,2.01229039416648
"0",1.29112719604746,1,3.70887280395254,3,4,35.6201447644271,1.70887280395254,2,2.29112719604746,4.70887280395254,4,2.29112719604746,2,4,36.4556359802373,2.29112719604746,2
"0",1.49991227639839,1,3.50008772360161,3,4,37.4992104875855,1.50008772360161,2,2.49991227639839,4.50008772360161,4,2.49991227639839,2,4,37.499561381992,2.49991227639839,2
"0",2,1,3.8408734863624,3.8408734863624,4,44.5226204590872,1,2.8408734863624,3,3.1591265136376,4.8408734863624,2.1591265136376,2.8408734863624,3.1591265136376,40.8408734863624,3,2.8408734863624
"0",1,3,5.77785125607625,5.55570251215249,5.55570251215249,58.2221487439238,2,2,3,3,2,3.22214874392375,2,2,31.4442974878475,2,2.77785125607625
"0",1,3,5.12262478563935,5.12262478563935,5.12262478563935,55.367874356918,1.12262478563935,2.87737521436065,3,3,2,2.12262478563935,2,2,38.8963769292459,2.87737521436065,3
"0",1,3,5.67477768613026,5.67477768613026,5.67477768613026,57.0243330583908,1.67477768613026,2.32522231386974,3,3,2,2.67477768613026,2,2,33.9270008248277,2.32522231386974,3
"0",1,3,5.07844673702493,5.07844673702493,5.07844673702493,49.7060206332244,2,2,3,3,2.92155326297507,2.07844673702493,2.92155326297507,2.92155326297507,34.6862130519003,2,2.07844673702493
"0",1,3,5.30170872062445,5.30170872062445,5.30170872062445,55.9051261618733,1.30170872062445,2.69829127937555,3,3,2,2.30170872062445,2,2,37.28462151438,2.69829127937555,3
"0",1,1,4.79743725457229,4.20256274542771,6,40.3923117637169,2.79743725457229,1.79743725457229,3.79743725457229,3.79743725457229,5,1.79743725457229,3.79743725457229,4.79743725457229,40.0256274542771,3.20256274542771,3.79743725457229
"0",1,1,4,4.44602987659164,6,37.4460298765916,2,1.55397012340836,3,4.10794024681672,4.44602987659164,1.55397012340836,3,4,46.8920597531833,4,3
"0",1,1,4,5,4.148298246786,37.074149123393,1.074149123393,1,3,4.851701753214,4.074149123393,1,3,4,46.148298246786,3.074149123393,3.925850876607
"0",1,1,4,5,4.70898609468713,37.3544930473436,1.35449304734357,1,3,4.29101390531287,4.35449304734357,1,3,4,46.7089860946871,3.35449304734357,3.64550695265643
