"HEALTH","sample","fpl","SWB_1","SWB_2","SWB_3","FWBscore","FWB1_1","FWB1_2","FWB1_4","FWB1_5","FWB1_6","FWB2_2","FWB2_3","FWB2_4","FSscore","FS1_2","FS1_3"
"0",1,1,1.90817451663315,5.54591274168342,5.77295637084171,52.0918254833668,1.22704362915829,1.22704362915829,1.22704362915829,1.45408725831658,1.45408725831658,1.22704362915829,3,2,50.8647818542086,4,3.77295637084171
"0",1,1,1.54733850411139,4.35798448766582,5.45266149588861,49.7159689753316,1,1.54733850411139,1.54733850411139,2.09467700822279,2.09467700822279,1.54733850411139,3,2,42.1479069259949,3.45266149588861,2.90532299177721
"0",1,1,2.33877928322181,4.66122071677819,4.66122071677819,48.3142725087237,1.66938964161091,1.66938964161091,1.66938964161091,1.66938964161091,2.33877928322181,1.66938964161091,3,2.66938964161091,41.2897657342255,3.33061035838909,3.33061035838909
"0",1,1,1.23939647339284,5.76060352660716,5.76060352660716,52.162112343125,1.11969823669642,1.11969823669642,1.11969823669642,1.11969823669642,1.23939647339284,1.11969823669642,3,2.11969823669642,50.0848282128572,3.88030176330358,3.88030176330358
"0",1,3,4.6522013337817,5,5,50.0433959986549,2,2,3,3,3,2.3477986662183,2.6522013337817,2.6522013337817,36.3911946648732,2,2
"0",1,3,5,5,5,51.9972272734158,2.99907575780526,2,3,3,3.99907575780526,2.99907575780526,2.00092424219474,2.00092424219474,45.9898333358578,2,2
"0",1,3,5,5,4.73899166146293,50.3050416926853,2,2.26100833853707,2.73899166146293,3,3,2.26100833853707,2.73899166146293,3,34.7389916614629,2,1.73899166146293
"0",1,3,4.93200499122031,5,5,49.2039850263391,2,2,3,3,3,2.06799500877969,2.93200499122031,2.93200499122031,35.2719800351188,2,2
"0",1,3,5,5,5,49,2.97507305978797,2.97507305978797,3,3,3,2.97507305978797,3,3,41.8255114185158,2.97507305978797,2.97507305978797
"0",1,2,4.25296197552234,4,5,48,2,2,3,3,2.12648098776117,3,3,3.87351901223883,31.3675950611942,1.87351901223883,1.87351901223883
"0",1,2,5.97247163392603,4,5,48,2,2,3,3,2.98623581696302,3,3,3.01376418303698,27.0688209151849,1.01376418303698,1.01376418303698
"0",1,2,5.16376035427675,4,5,50.3275207085535,2,2.58188017713837,2.41811982286163,3,2.58188017713837,3,2.41811982286163,3.41811982286163,36.655041417107,2,2.58188017713837
"0",1,2,4.32578920270316,4.32578920270316,5,48.3257892027032,2.32578920270316,2.32578920270316,3,3,2.32578920270316,3,3,3.67421079729684,35.5836812297348,2.32578920270316,2.32578920270316
"0",1,2,4.52632283512503,4.52632283512503,5,50.1052913405001,2.52632283512503,2.52632283512503,3,3,2.52632283512503,3,2.47367716487497,3.47367716487497,37.2632283512503,2.52632283512503,2
"0",1,2.64591815858148,4.35408184141852,3.70816368283704,2.35408184141852,40.6030639384408,1,1.35408184141852,1.35408184141852,1.70816368283704,2.35408184141852,1.70816368283704,4.64591815858148,1.35408184141852,32.9806086958852,1,1
"0",1,3,4.8975966789294,3.8975966789294,3.79519335785881,51.2591435417999,1.8975966789294,1.8975966789294,1.8975966789294,1.8975966789294,2,1,4.1024033210706,3.69279003678821,43.487983394647,2.79519335785881,2.79519335785881
"0",1,3,4.14995075436309,3.14995075436309,2.29990150872618,38.5491628241725,1.14995075436309,1.14995075436309,1.14995075436309,1.14995075436309,2,1,4.85004924563691,1.44985226308927,39.7497537718154,1.29990150872618,1.29990150872618
"0",1,3,3.90264013851993,2.96754671283998,1.96754671283998,36.7788788918406,1,1,1.06490657432005,1,1.96754671283998,1.03245328716002,4.93509342567995,1.06490657432005,38.7403737027198,1.03245328716002,1.03245328716002
"0",1,2.30199310695753,4.69800689304247,4.39601378608495,2.69800689304247,45.0740896095522,1,1.69800689304247,1.69800689304247,2.39601378608495,2.69800689304247,2.39601378608495,4.30199310695753,1.69800689304247,27.1338828182779,1,1
"0",1,2.52777025755495,6.47222974244505,6.47222974244505,6.47222974244505,47.555405151099,4,4.47222974244505,4,4.47222974244505,4.47222974244505,5,2,3,72.0834461366758,4.47222974244505,4
"0",1,2,7,7,7,36.8082360776607,4.01743308384903,5,4.01743308384903,5,5,5,2.05229925154708,3.03486616769806,79.7036375745665,4.98256691615097,4.01743308384903
"0",1,2.58003417192958,6.41996582807042,6.41996582807042,6.41996582807042,48.6006834385917,4,4.41996582807042,4,4.41996582807042,4.41996582807042,5,2,3,71.2994874210563,4.41996582807042,4
"0",1,2.11934897815809,7,7,7,39.2676305850036,3.88065102184191,4.88065102184191,4,4.76130204368383,5,4.88065102184191,2,2.88065102184191,77.1356245242059,4.88065102184191,4
"0",1,2.35908398055471,7,7,7,43.8225956305396,3.64091601944529,4.64091601944529,4,4.28183203889057,5,4.64091601944529,2,2.64091601944529,71.3819844666868,4.64091601944529,4
"0",1,2,2.04521806305274,1.34840602101758,4.34840602101758,17.4840602101758,1,1,1.34840602101758,4.65159397898242,5,1.34840602101758,5,5,35.9547819369473,1,2.65159397898242
"0",1,2,1.77126011624932,1.51417341083288,4,14,1,1,1,5,5,1,5,5,37.7712601162493,1.51417341083288,3
"0",1,2,1.01666937023401,1.02500405535102,4.00833468511701,14.0750121660531,1,1,1.00833468511701,5,5,1,5,5,36.966661259532,1,2.99166531488299
"0",1,2,3.98509495751932,2.99006330501288,4,14,1,1,1,5,5,1,5,5,39.9850949575193,2.99006330501288,3
"0",1,2,3.71417805389501,1.904726017965,4.904726017965,23.04726017965,1,1,1.904726017965,4.095273982035,5,1.904726017965,5,5,34.285821946105,1,2.095273982035
"0",1,2,5.10546359443106,6.89453640556894,7,63.3672184334137,3,4,2.89453640556894,3,3,2.21092718886212,1,1.21092718886212,56.0508276501205,3.89453640556894,3.10546359443106
"0",1,2,5.53954724036157,6.46045275963843,6.46045275963843,66.1581889614463,3,3.46045275963843,3,3,2.46045275963843,3.07909448072314,1,1,52.1440748367459,3.46045275963843,3
"0",1,2,5.21689553232864,6.78310446767136,7,62.6986268060282,3,4,2.78310446767136,3,3,2.43379106465727,1,1.43379106465727,55.0479402090423,3.78310446767136,3.21689553232864
"0",1,2,5.23026813869365,6.76973186130635,6.76973186130635,61.2367823356763,2.76973186130635,3.76973186130635,3,3,3,2.23026813869365,1.23026813869365,1.46053627738729,54.0065141969826,3.76973186130635,3
"0",1,2,5.52496503666043,6.47503496333957,6.47503496333957,66.0998601466417,3,3.47503496333957,3,3,2.47503496333957,3.04993007332087,1,1,52.2753146700561,3.47503496333957,3
"0",1,2,5.77360140904784,6,6.22639859095216,48.2263985909522,2.22639859095216,2.22639859095216,3,3,5,2.22639859095216,3,3,41.7736014090478,2.77360140904784,3
"0",1,2,6,6,6,49.4726483691484,2,2.36816209228709,3,3,4.26367581542581,2.36816209228709,2.63183790771291,3,42.7363241845742,3,3
"0",1,2,5.16668439446948,4.33336878893897,4.33336878893897,46.333368788939,2,2,3,3,5,2,2.16668439446948,3.83331560553052,42.8333156055305,3,3
"0",1,2,5.03566006617621,5.03566006617621,6,46.0713201323524,2,1.03566006617621,3,3,4.03566006617621,2,3,3,42,3.96433993382379,3
"0",1,2,5.16107834689319,6,6.83892165310681,48.8389216531068,2.83892165310681,2.83892165310681,3,3,5,2.83892165310681,3,3,41.1610783468932,2.16107834689319,3
"0",1,3,3.69407929759473,4.30592070240527,5.30592070240527,25.5411189463921,1,1,1.84703964879736,5,5,1,4.15296035120264,5,24.1529603512026,1.84703964879736,2.69407929759473
"0",1,2.11599832354113,2.88400167645887,6,6.11599832354113,30.0720134116709,1,1,1.88400167645887,5,5,1.88400167645887,5,4.11599832354113,32.0720134116709,1,1.88400167645887
"0",1,2.39072138536721,2.60927861463279,6,6.39072138536721,27.8742289170623,1,1,1.60927861463279,5,5,1.60927861463279,5,4.39072138536721,29.8742289170623,1,1.60927861463279
"0",1,3,2,5.1828259381,7,27.9030443714,1.27239135396667,1.27239135396667,1.27239135396667,4.72760864603333,4.72760864603333,1,4.72760864603333,4.72760864603333,27.1791308317333,1.27239135396667,1.27239135396667
"0",1,3,2,4.8382143988274,7,29.9707136070356,1.38726186705753,1.38726186705753,1.38726186705753,4.61273813294247,4.61273813294247,1,4.61273813294247,4.61273813294247,28.0980949364603,1.38726186705753,1.38726186705753
"0",1,3,5,4.43350252090022,3.86700504180044,69.8670050418004,4,4,4,1.56649747909978,2,5,1,2,54.4680201672018,4,3.43350252090022
"0",1,3,5.96900123683736,4.96900123683736,4.93800247367471,64.1549938158132,4,4,4,2,2,5,1,2,51.9690012368374,4,3
"0",1,3,5,4.88913857005537,4.77827714011073,70.7782771401107,4,4,4,1.11086142994463,2,5,1,2,58.1131085604429,4,3.88913857005537
"0",1,3,5,4,3.40151619701646,72.6136457731482,4.40151619701646,4,4,1.59848380298354,2,5,1,2,51.4015161970165,4.40151619701646,2.59848380298354
"0",1,3,5.43988077202812,4.43988077202812,3.87976154405624,66.8005961398594,4,4,4,2,2,5,1,2,51.4398807720281,4,3
"0",1,2,4.06171802920289,4,3.06171802920289,50.3085901460145,2,2,2.93828197079711,3,3,3.06171802920289,2,2,43.8765639415942,3.93828197079711,3.93828197079711
"0",1,2,4.88950928649865,4,4,55,2.11049071350135,2,2.11049071350135,3,3,3.88950928649865,1.88950928649865,2,41.8895092864987,3,2.88950928649865
"0",1,2,5.21018599672243,4,4.21018599672243,54.3694420098327,2,2.21018599672243,2,3,3,3.78981400327757,2,2.21018599672243,41.5796280065551,2.78981400327757,3
"0",1,2,5,4.0540361313615,4.0540361313615,54.8378916059155,2.0540361313615,2.0540361313615,2.0540361313615,3,3,3.9459638686385,2,2.0540361313615,42,3,2.9459638686385
"0",1,2,5,4.65844555012882,4.65844555012882,53.0246633496135,2.65844555012882,2.65844555012882,2.65844555012882,3,3,3.34155444987118,2,2.65844555012882,42,3,2.34155444987118
"0",1,1.91768232919276,1,1,1,31.5060939751565,1,1,1,1.08231767080724,5,1,4.91768232919276,5,24,1,3
"0",1,1.76083293999545,1,1,1,30.5649976399727,1,1,1,1.23916706000455,5,1,4.76083293999545,5,24,1,3
"0",1,2,1,1.09128664410673,1.09128664410673,30.995846914826,1,1,1,1,5,1,5,5,25.5518729498144,1.18257328821346,2.90871335589327
"0",1,2,1,1.58180356444791,1.58180356444791,25.600160791073,1,1,1,1,5,1,5,5,33.8906605956145,2.16360712889582,2.41819643555209
"0",1,1.93914612056687,1,1,1,31.6348767234012,1,1,1,1.06085387943313,5,1,4.93914612056687,5,24,1,3
"0",1,3,6.85956629784778,5.28086740430444,7,85.5956629784778,5,4,4,1,1,5,1,1.14043370215222,63.5956629784778,4,4
"0",1,3,5.55722561129369,6.55722561129369,6.55722561129369,79.2138719435316,5,4,4,1,1.44277438870631,5,1,1.55722561129369,55.8855487774126,4,4
"0",1,3,6.52762381220236,5.94475237559527,7,82.2762381220236,5,4,4,1,1,5,1,1.47237618779764,60.2762381220236,4,4
"0",1,3,5.68443770729937,6.68443770729937,6.68443770729937,78.5778114635032,5,4,4,1,1.31556229270063,5,1,1.68443770729937,55.6311245854013,4,4
"0",1,3,6,6.5394064837601,6.5394064837601,74.6970324188005,5,4.4605935162399,4.4605935162399,1,1.4605935162399,4.5394064837601,1,2.4605935162399,54.5394064837601,4,4
"0",1,3,4.71040738467127,5.71040738467127,6,57.1312221540138,3.71040738467127,3,3,3,3,3.71040738467127,2,3,48.2624443080276,4,3
"0",1,3,5,6,6,54.0838129892945,3.02095324732363,3,3,3,3,4,2,3,41.1885792259127,3.02095324732363,2.02095324732363
"0",1,3,4.29426417476498,5.29426417476498,6,55.8827925242949,3.29426417476498,3,3,3,3,3.29426417476498,2,3,45.7655850485899,4,3
"0",1,3,5,5.96865416574292,6,57.9686541657429,4,3,3,2.96865416574292,3,4,2,3,49.8432708287146,3.96865416574292,3
"0",1,3,5,5.01612895610742,6.98387104389258,55.0483868683223,3.01612895610742,3,3,3,3,3.01612895610742,2,3,50,4,2.01612895610742
"0",1,1.41249403264374,6.17501193471253,6.58750596735626,7,31.0624701632187,1,5,3,5,4.58750596735626,2.58750596735626,1.82498806528747,5,62.812589510344,4.58750596735626,4
"0",1,1.576740401797,5.84651919640601,6.423259598203,7,31.883702008985,1,5,3,5,4.423259598203,2.423259598203,2.15348080359399,5,60.3488939730451,4.423259598203,4
"0",1,1,7,7,7,39.619304840453,1.75852177431807,2.72443467704579,2.24147822568193,4.24147822568193,5,3,1.75852177431807,5,47.7613903190941,5,4
"0",1,1,7,7,7,30.2074216669425,1.08624440478161,4.74126678565517,2.91375559521839,4.91375559521839,5,3,1.08624440478161,5,66.5851566661149,5,4
"0",1,1,7,7,7,40.6649269638583,1,3.44467640481889,3,2.66701460722834,5,2.22233820240945,1.77766179759055,3.44467640481889,57.3350730361417,4.22233820240945,4
"0",1,3,4,3.98134614201263,4,44.1305770059116,3,2.01865385798737,3,3,4,2,3,3,40,3,2.01865385798737
"0",1,3,4,3.85677572758868,4,45.0025699068792,3,2.14322427241132,3,3,4,2,3,3,40,3,2.14322427241132
"0",1,3,4,4,3.80605472391471,44.9697263804264,3,2,3,3,3.80605472391471,2,2.80605472391471,3,41.357616932597,3,2.19394527608529
"0",1,3,4,3.82046236447059,4,45.2567634487059,3,2.17953763552941,3,3,4,2,3,3,40,3,2.17953763552941
"0",1,3,4,3.30136073986068,4,48.8904748209752,3,2.69863926013932,3,3,4,2,3,3,40,3,2.69863926013932
"0",1,3,5,4,5,47.2758529493585,3,2.27585294935852,3,4.27585294935852,3.72414705064148,2.27585294935852,1.72414705064148,3.27585294935852,48.7241470506415,4,4.27585294935852
"0",1,3,4.80803780257702,4,5.19196219742298,48.7678487896919,3.19196219742298,3.19196219742298,3.19196219742298,4.80803780257702,3,3,1.19196219742298,3.80803780257702,49.9196219742298,4,4.80803780257702
"0",1,3,4.46821227809414,4,5,47.4682122780941,3,3,3,4.46821227809414,3,3,2.06357544381171,3.46821227809414,48,4,4.46821227809414
"0",1,3,4.29923270456493,4,5,49.4015345908701,2.29923270456493,3,2.29923270456493,5,3,2.29923270456493,1.70076729543507,3.29923270456493,57.810742136091,4.70076729543507,4.29923270456493
"0",1,3,4.88337835855782,4,5,48.2332432828844,2.88337835855782,3,2.88337835855782,5,3,2.88337835855782,1.11662164144218,3.88337835855782,49.6327029801905,4.11662164144218,4.88337835855782
"0",1,3,4,1.07979862717912,3.92020137282088,26.1196979407687,1,1.96010068641044,1.96010068641044,5,5,1.96010068641044,4.96010068641044,4,40.9601006864104,3,3
"0",1,3,4,3.12474302528426,4.70824767509475,29.5412383754738,1,2,2,5,4.29175232490525,2,5,4,50.9154674513265,3,3.70824767509475
"0",1,3,4.81075058528222,3.43225175584666,4,26,1,2,1.18924941471778,5,5,1.18924941471778,5,4,38.5677482441533,3,2.18924941471778
"0",1,3,4.40986355324276,2.22959065972827,4,26,1,2,1.59013644675724,5,5,1.59013644675724,5,4,39.7704093402717,3,2.59013644675724
"0",1,3,3.16499502351508,1.83500497648492,3.16499502351508,39.3600796237588,1.83500497648492,2,2.83500497648492,4.16499502351508,5,2,4.16499502351508,4,38.4949850705452,3.83500497648492,3
"0",1,3,5.09272012137808,4.09272012137808,5.09272012137808,47.6490408496466,2.90727987862192,2,3,4,4,2.09272012137808,2,3,48.7218396358658,4,3.90727987862192
"0",1,3,5,4.75138056511059,5.75138056511059,48.5027611302212,3,2.75138056511059,3,4,4,2.75138056511059,2,3,43.7403360442258,3.24861943488941,3.24861943488941
"0",1,3,5,4.98493206710555,5,49.9547962013166,3,2.98493206710555,3,4,4,2.98493206710555,2,3,46.0452037986834,3.01506793289445,3.01506793289445
"0",1,3,5,4.64643908548169,5.64643908548169,48.2928781709634,3,2.64643908548169,3,4,4,2.64643908548169,2,3,44.4749264016282,3.35356091451831,3.35356091451831
"0",1,3,5,4.64555510738865,5.64555510738865,48.2911102147773,3,2.64555510738865,3,4,4,2.64555510738865,2,3,44.4811142482795,3.35444489261135,3.35444489261135
"0",1,3,2.4999144799076,3,3.5000855200924,54.9993158392608,1.4999144799076,2,2,2.5000855200924,2,3,2,2.5000855200924,38.9996579196304,2.4999144799076,2.4999144799076
"0",1,3,2.7883494400885,3.7883494400885,3.2116505599115,53.3650483202655,1,2.7883494400885,2,3,2.7883494400885,3.7883494400885,2,2.2116505599115,39.3650483202655,2.7883494400885,2
"0",1,3,2.41901007830165,3.41901007830165,3.58098992169835,52.257030234905,1,2.41901007830165,2,3,2.41901007830165,3.41901007830165,2,2.58098992169835,38.257030234905,2.41901007830165,2
"0",1,3,2.26190896751359,3.1309544837568,4,51,1.1309544837568,2.1309544837568,2.1309544837568,3,2,3,2.1309544837568,3,37.5238179350272,2,2.1309544837568
"0",1,3,2,2.95297051942907,3.90594103885815,50.8118820777163,1,2,2.04702948057093,3,2.04702948057093,3,2.04702948057093,3,36.9059410388581,2.04702948057093,2.04702948057093
"0",1,3,4.14847854967229,4.14847854967229,6,62.1091287019663,3.14847854967229,3,3,2,3.85152145032771,4.85152145032771,1.14847854967229,3,44.1484785496723,3.85152145032771,3
"0",1,3,4.01232848176733,4.01232848176733,6,62.926029109396,3.01232848176733,3,3,2,3.98767151823267,4.98767151823267,1.01232848176733,3,44.0123284817673,3.98767151823267,3
"0",1,3,4,4,5.21642785565928,59.0821392782964,3,3,3,2.39178607217036,3.60821392782964,5,1,3,47.5260746495333,4,3.39178607217036
"0",1,3,4,4,4.12150292936713,53.6075146468356,3,3,3,2.93924853531644,3.06075146468356,5,1,3,52.4532368178479,4,3.93924853531644
"0",1,3,4.04304407327436,4.04304407327436,6,62.7417355603538,3.04304407327436,3,3,2,3.95695592672564,4.95695592672564,1.04304407327436,3,44.0430440732744,3.95695592672564,3
"0",1,3,3.03402818087488,4,2.35601878724992,49.6439812127501,3,1.67800939362496,3,3,3,2.32199060637504,2,3,44.7460657553747,3,3
"0",1,3,1.30983905517496,3.38032188965008,1.30983905517496,49.7606437793002,2.38032188965008,1.30983905517496,3,3,3,3,2.30983905517496,3,38.4508047241252,3,3
"0",1,3,1.46187987062149,3.53812012937851,1.92375974124297,51.923759741243,3.46187987062149,1.46187987062149,3,3,3.46187987062149,2.53812012937851,2,3,35.3812012937851,2.53812012937851,2.53812012937851
"0",1,3,1,4.82330994377844,3.46992983133532,52.6466198875569,3,1.82330994377844,3,2.17669005622156,3,3,2,3.82330994377844,45.7631696064491,3.82330994377844,3
"0",1,3,1,4.65057537029497,2.95172611088492,52.3011507405899,3,1.65057537029497,3,2.34942462970503,3,3,2,3.65057537029497,44.5540275920648,3.65057537029497,3
"0",2,3,6.15738100744784,6.15738100744784,4.84261899255216,68,2.15738100744784,4.68523798510432,5,2.15738100744784,1.84261899255216,3.84261899255216,1,2.68523798510432,55.4164290670305,4.15738100744784,4
"0",2,3,6.12587167089805,6.12587167089805,4.87412832910195,68,2.12587167089805,4.7482566582039,5,2.12587167089805,1.87412832910195,3.87412832910195,1,2.7482566582039,55.1328450380825,4.12587167089805,4
"0",2,3,6.71057015797123,6.42114031594247,4,66.8422806318849,3,3.28942984202877,4.42114031594247,3.28942984202877,1.57885968405753,3,1,1,58.9479822115973,4.71057015797123,3.71057015797123
"0",2,3,6.41630117129534,6.41630117129534,5.16739765740931,68,3.58369882870466,4.16739765740931,5,4.16739765740931,1.58369882870466,3.58369882870466,1,1.58369882870466,57.7467105416581,5,3.41630117129534
"0",2,3,6.94964895024896,6.94964895024896,4.10070209950209,68.050351049751,3.05035104975104,3.05035104975104,4.94964895024896,3,1.05035104975104,3.10070209950209,1,1.05035104975104,62.8992979004979,4.94964895024896,4
"0",1,1,3.5771185553167,3,3.5771185553167,44.6169484425336,1.5771185553167,3.2686443340499,2.4228814446833,4.4228814446833,2.5771185553167,3,4,2,35.3483041084837,3,2.5771185553167
"0",1,1,3.59253029082902,3.59253029082902,3.59253029082902,45.3327726174612,2.18506058165804,3.81493941834196,3,3.81493941834196,2.59253029082902,3,3.40746970917098,2.59253029082902,36.7028937807772,3,2.59253029082902
"0",1,1,3.7620299749542,3.7620299749542,3.7620299749542,46.8582697745878,2.52405994990841,3.47594005009159,3,3.47594005009159,2.7620299749542,3,3.2379700250458,2.7620299749542,38.9063896744046,3,2.7620299749542
"0",1,1,3.46711928071454,3.46711928071454,3.46711928071454,44.2040735264309,1.93423856142908,4.06576143857092,3,4.06576143857092,2.46711928071454,3,3.53288071928546,2.46711928071454,35.072550649289,3,2.46711928071454
"0",1,1,3.75668057030998,3,3.75668057030998,46.0534445624799,1.75668057030998,2.72995828907005,2.24331942969002,4.24331942969002,2.75668057030998,3,4,2,37.3234862734098,3,2.75668057030998
"0",1,2,5.40362557186745,5.59637442813255,7,36.8253790030722,1.40362557186745,4.1927488562651,3,4.59637442813255,4,2,3,4.59637442813255,48.3492419938557,3.1927488562651,3.1927488562651
"0",1,2,5.15037840837613,6.07518920418806,7,34.2255676125642,1,4.84962159162387,2.92481079581194,5,3.92481079581194,2,3.07518920418806,4.92481079581194,54,4,4
"0",1,2,6.40043108677492,6.70021554338746,7,36.1006466301624,1,3.59956891322508,2.29978445661254,5,3.29978445661254,2,3.70021554338746,4.29978445661254,54,4,4
"0",1,2,5.08727513439953,5.91272486560047,7,34.6109259407967,1.08727513439953,4.82544973120093,3,4.91272486560047,4,2,3,4.91272486560047,52.7781481184065,3.82544973120093,3.82544973120093
"0",1,2,5,6.12548923189752,6.87451076810248,34.250978463795,1,4.62353230430745,3,5,4,2,3.12548923189752,4.87451076810248,54.3764676956926,4,4
"0",1,1,5.44672183785588,6.22336091892794,5.44672183785588,49.6700827567838,1.44672183785588,1.77663908107206,2.22336091892794,3,3.55327816214412,1.77663908107206,1,3,42.5327816214412,1.77663908107206,1.77663908107206
"0",1,1,6.40827757772058,7,5.81655515544116,51.4082775777206,2.40827757772058,1.59172242227942,3,3,2,2.18344484455884,1.59172242227942,3,39.4261708678678,1.59172242227942,2.18344484455884
"0",1,1,6.20029315259308,5.40058630518615,6.20029315259308,48.8011726103723,1.40058630518615,1,3,3,2,1,1,1.40058630518615,26.2002931525931,1.79970684740692,1
"0",1,1,6.24331301404163,7,5.48662602808326,51.2433130140416,2.24331301404163,1.75668698595837,3,3,2,2.51337397191674,1.75668698595837,3,42.8904267051257,1.75668698595837,2.51337397191674
"0",1,1,7,7,7,52.5725017625373,3,1.57250176253729,3,3,2.57250176253729,1,1.57250176253729,1.85499647492543,35.015024675522,2.14500352507457,2.14500352507457
"0",1,3,3.58905883645639,3.58905883645639,5.17811767291278,60.9452941822819,3,3,3,2.41094116354361,4,4.58905883645639,1,3,48.9312939625233,4.41094116354361,3
"0",1,3,3.12610883964226,3.12610883964226,4,57.3694558017887,3,3,3,3,3.87389116035774,4.12610883964226,1,3,55.6216734810732,4.87389116035774,3.12610883964226
"0",1,3,3.14949368778616,3.14949368778616,4.29898737557232,58.7474684389308,3,3,3,2.85050631221384,4,4.14949368778616,1,3,54.2060757465661,4.85050631221384,3
"0",1,3,3,3,4.25026649236679,54.9968020915985,2.74973350763321,2.74973350763321,3,3.25026649236679,4.25026649236679,4,1,3,54.9989340305328,4.74973350763321,3
"0",1,3,3.62865274655633,3.62865274655633,4,60.5146109862253,3,3,3,2.37134725344367,3.37134725344367,4,1,2.37134725344367,52.8567362672184,4.37134725344367,3
"0",1,3,6.95845374604687,6,5.95845374604687,56.2077312697656,3,3,3.95845374604687,3,2.95845374604687,3.04154625395313,1.04154625395313,2,50.2908237776719,4,4
"0",1,3,6,6,5,61.6017795051448,3,3.6017795051448,3.6017795051448,3,2,3.3982204948552,2,2,54.5928819794208,4,4
"0",1,3,6.7082423819229,6,5.7082423819229,57.4587880903855,3,3,3.7082423819229,3,2.7082423819229,3.2917576180771,1.2917576180771,2,52.0423033265397,4,4
"0",1,3,5.20232384209521,6,5.79767615790479,58.6069715262856,3.79767615790479,3,3,3,2.79767615790479,4,2,2.79767615790479,51.4162668946665,4,3.20232384209521
"0",1,3,6,6,5,61.5620300215669,3,3.5620300215669,3.5620300215669,3,2,3.4379699784331,2,2,54.7518799137324,4,4
"0",1,2,6.96346897631884,6.98173448815942,6.96346897631884,70.0182655118406,3.03653102368116,3.01826551184058,4.01826551184058,2,2.98173448815942,5,1,1.98173448815942,54.0365310236812,3,3
"0",1,2,5,6,5.60254304436967,67.384741733782,4.69872847781517,3.69872847781517,4.69872847781517,2.30127152218483,2.30127152218483,4.69872847781517,1.30127152218483,1,56.6025430443697,3.30127152218483,3
"0",1,2,5.0070527989883,6,5.0070527989883,70.9788416030351,4.9858944020234,3.9929472010117,4.9858944020234,2.0070527989883,2,4.9929472010117,1,1,55.9435776080936,3,3
"0",1,2,5.47789671528153,6,5.47789671528153,69.5663098541554,4.04420656943694,3.52210328471847,4.04420656943694,2.47789671528153,2,4.52210328471847,1,1,52.1768262777478,3,3
"0",1,2,5.5931675392203,4.81366492155939,4.4068324607797,66.8478272254579,4.4068324607797,4,3.81366492155939,2.5931675392203,2.5931675392203,5,1,1.5931675392203,54.2204973823391,3.5931675392203,3
"0",2,3,5.16374468314461,5.16374468314461,6,59.8011915145908,3.16374468314461,3.16374468314461,3.16374468314461,2.16374468314461,2.83625531685539,4.16374468314461,1.83625531685539,2,66.8537872179877,4.83625531685539,4.83625531685539
"0",2,3,5,5,5.1209879796952,54.4839519187808,3.8790120203048,3,3,3.7580240406096,3,4,1.1209879796952,2,60.9679038375616,4.1209879796952,4.1209879796952
"0",2,3,5.08811315963976,5.08811315963976,6,58.9692447560374,3.08811315963976,3.08811315963976,3.08811315963976,2.08811315963976,2.91188684036024,4.08811315963976,1.91188684036024,2,67.3832078825217,4.91188684036024,4.91188684036024
"0",2,3,4.18797578779049,4.18797578779049,6,62.0601210610475,3.81202421220951,3,3.81202421220951,2,3.81202421220951,4.81202421220951,1.18797578779049,2.81202421220951,58.2557094534859,4.18797578779049,4.18797578779049
"0",2,3,5.28860865789466,5.28860865789466,6,58,3.28860865789466,3.28860865789466,3.28860865789466,2.28860865789466,3,3.71139134210534,2,2.28860865789466,63.3822614736855,4.71139134210534,4.71139134210534
"0",1,3,6,5,4.24602889758535,53.5238266144879,2,3,3,3,3.24602889758535,2.75397110241465,2,2,43,3.75397110241465,2.24602889758535
"0",1,3,5.69140777736902,5,5,49.308592222631,2.30859222263098,3,3,3.30859222263098,4,2.30859222263098,2,2.30859222263098,43.9257766678929,3,3
"0",1,3,6,5,5,50.9451198899187,2,3,3,3,3.72212573001161,2.27787426998839,2,2.27787426998839,42.1663771900348,3.27787426998839,3
"0",1,3,5.81454956810921,5,4.62909913621843,49.7418017275631,2,3,3,3,4,2.18545043189079,2,2.18545043189079,42.4436487043276,3,3
"0",1,3,5.98579424666241,5,5,49.0142057533376,2.01420575333759,3,3,3.01420575333759,4,2.01420575333759,2,2.01420575333759,43.0426172600128,3,3
"0",1,2,2.70130569930188,5.86579620046541,4.13420379953459,38.5973886013962,1.43289810023271,1.56710189976729,3,3.56710189976729,5,2,3.56710189976729,3.56710189976729,52.4631848018616,4,4
"0",1,2,2.52861262578517,3.94277474842966,3.76430631289259,37.4141621226445,2,1.76430631289259,2.23569368710741,3,5,1.23569368710741,3.76430631289259,3.76430631289259,60.8215315644629,4,4
"0",1,2,3.98283434775658,5.01144376816228,3,47.9656686955132,2.99427811591886,1.99427811591886,3,3,3.01144376816228,2,3,3,57,4,3.00572188408114
"0",1,2,1.78624252788723,6.47583831474185,3,43.5724850557745,2.26208084262908,1.26208084262908,3,3,4.47583831474185,2,3,3,57,4,3.73791915737092
"0",1,2,2.2511699530296,5.7488300469704,3.6255849765148,39.4976600939408,2,1,2.3744150234852,3,5,2.6255849765148,3,4.2511699530296,45.7394704227336,2.7488300469704,3.3744150234852
"0",1,2,5,4,4.66534319054335,35.3346568094566,1,1.33465680945665,2,5,4,1.33465680945665,4,4.66534319054335,41.6574023338035,3.66534319054335,2.66534319054335
